season,route_id,route_name,train,direction_id,day_type_id,day_type_name,stop_time,stop_id,stopsequence,average_ons,average_offs,average_load,ObjectId
Fall 2024,CR-Franklin,Franklin/Foxboro Line,725,0,day_type_01,weekday,2024/01/01 23:00:00+00,Norfolk,14,0,124,148,14213
Fall 2024,CR-Franklin,Franklin/Foxboro Line,714,1,day_type_01,weekday,2024/01/01 16:39:00+00,Windsor Gardens,5,6,0,60,14214
Fall 2024,CR-Franklin,Franklin/Foxboro Line,732,1,day_type_01,weekday,2024/01/02 03:00:00+00,Islington,8,1,0,8,14215
Fall 2024,CR-Franklin,Franklin/Foxboro Line,735,0,day_type_01,weekday,2024/01/01 05:54:00+00,Norfolk,17,0,0,3,14216
Fall 2024,CR-Franklin,Franklin/Foxboro Line,747,0,day_type_01,weekday,2024/01/01 16:04:00+00,Islington,8,0,1,22,14217
Fall 2024,CR-Franklin,Franklin/Foxboro Line,729,0,day_type_01,weekday,2024/01/01 23:43:00+00,Ruggles,3,36,6,371,14218
Fall 2024,CR-Franklin,Franklin/Foxboro Line,725,0,day_type_01,weekday,2024/01/01 23:07:00+00,Franklin,15,0,93,55,14219
Fall 2024,CR-Franklin,Franklin/Foxboro Line,732,1,day_type_01,weekday,2024/01/02 03:03:00+00,Dedham Corp Center,9,0,0,8,14220
Fall 2024,CR-Franklin,Franklin/Foxboro Line,714,1,day_type_01,weekday,2024/01/01 16:43:00+00,Norwood Central,6,11,2,69,14221
Fall 2024,CR-Franklin,Franklin/Foxboro Line,732,1,day_type_01,weekday,2024/01/02 03:06:00+00,Endicott,10,5,0,13,14222
Fall 2024,CR-Franklin,Franklin/Foxboro Line,735,0,day_type_01,weekday,2024/01/01 06:01:00+00,Franklin,18,0,1,2,14223
Fall 2024,CR-Franklin,Franklin/Foxboro Line,747,0,day_type_01,weekday,2024/01/01 16:07:00+00,Norwood Depot,9,0,1,21,14224
Fall 2024,CR-Franklin,Franklin/Foxboro Line,725,0,day_type_01,weekday,2024/01/01 23:17:00+00,Forge Park/495,16,0,54,1,14225
Fall 2024,CR-Franklin,Franklin/Foxboro Line,729,0,day_type_01,weekday,2024/01/01 23:48:00+00,Forest Hills,4,7,6,372,14226
Fall 2024,CR-Franklin,Franklin/Foxboro Line,747,0,day_type_01,weekday,2024/01/01 16:09:00+00,Norwood Central,10,0,2,19,14227
Fall 2024,CR-Franklin,Franklin/Foxboro Line,714,1,day_type_01,weekday,2024/01/01 16:45:00+00,Norwood Depot,7,2,0,71,14228
Fall 2024,CR-Franklin,Franklin/Foxboro Line,726,1,day_type_01,weekday,2024/01/01 21:51:00+00,Forge Park/495,1,9,0,9,14229
Fall 2024,CR-Franklin,Franklin/Foxboro Line,732,1,day_type_01,weekday,2024/01/02 03:10:00+00,Readville,11,3,0,16,14230
Fall 2024,CR-Franklin,Franklin/Foxboro Line,735,0,day_type_01,weekday,2024/01/01 06:11:00+00,Forge Park/495,19,0,2,0,14231
Fall 2024,CR-Franklin,Franklin/Foxboro Line,729,0,day_type_01,weekday,2024/01/01 23:53:00+00,Hyde Park,5,0,23,349,14232
Fall 2024,CR-Franklin,Franklin/Foxboro Line,747,0,day_type_01,weekday,2024/01/01 16:12:00+00,Windsor Gardens,11,0,1,18,14233
Fall 2024,CR-Franklin,Franklin/Foxboro Line,714,1,day_type_01,weekday,2024/01/01 16:48:00+00,Islington,8,2,0,73,14234
Fall 2024,CR-Franklin,Franklin/Foxboro Line,726,1,day_type_01,weekday,2024/01/01 21:58:00+00,Franklin,2,6,0,15,14235
Fall 2024,CR-Franklin,Franklin/Foxboro Line,732,1,day_type_01,weekday,2024/01/02 03:13:00+00,Fairmount,12,1,0,17,14236
Fall 2024,CR-Franklin,Franklin/Foxboro Line,740,1,day_type_01,weekday,2024/01/01 10:57:00+00,Foxboro,1,13,0,13,14237
Fall 2024,CR-Franklin,Franklin/Foxboro Line,729,0,day_type_01,weekday,2024/01/01 23:57:00+00,Readville,6,3,16,336,14238
Fall 2024,CR-Franklin,Franklin/Foxboro Line,747,0,day_type_01,weekday,2024/01/01 16:29:00+00,Foxboro,12,0,18,0,14239
Fall 2024,CR-Franklin,Franklin/Foxboro Line,714,1,day_type_01,weekday,2024/01/01 16:51:00+00,Dedham Corp Center,9,7,0,80,14240
Fall 2024,CR-Franklin,Franklin/Foxboro Line,726,1,day_type_01,weekday,2024/01/01 22:05:00+00,Norfolk,3,1,0,16,14241
Fall 2024,CR-Franklin,Franklin/Foxboro Line,732,1,day_type_01,weekday,2024/01/02 03:16:00+00,Blue Hill Avenue,13,2,1,18,14242
Fall 2024,CR-Franklin,Franklin/Foxboro Line,740,1,day_type_01,weekday,2024/01/01 11:10:00+00,Windsor Gardens,2,4,0,17,14243
Fall 2024,CR-Franklin,Franklin/Foxboro Line,729,0,day_type_01,weekday,2024/01/02 00:01:00+00,Endicott,7,0,32,304,14244
Fall 2024,CR-Franklin,Franklin/Foxboro Line,748,1,day_type_01,weekday,2024/01/01 17:31:00+00,Foxboro,1,6,0,6,14245
Fall 2024,CR-Franklin,Franklin/Foxboro Line,714,1,day_type_01,weekday,2024/01/01 16:54:00+00,Endicott,10,5,0,85,14246
Fall 2024,CR-Franklin,Franklin/Foxboro Line,726,1,day_type_01,weekday,2024/01/01 22:21:00+00,Walpole,4,9,0,25,14247
Fall 2024,CR-Franklin,Franklin/Foxboro Line,732,1,day_type_01,weekday,2024/01/02 03:18:00+00,Morton Street,14,0,0,18,14248
Fall 2024,CR-Franklin,Franklin/Foxboro Line,740,1,day_type_01,weekday,2024/01/01 11:14:00+00,Norwood Central,3,16,0,33,14249
Fall 2024,CR-Franklin,Franklin/Foxboro Line,729,0,day_type_01,weekday,2024/01/02 00:03:00+00,Dedham Corp Center,8,0,18,286,14250
Fall 2024,CR-Franklin,Franklin/Foxboro Line,748,1,day_type_01,weekday,2024/01/01 17:44:00+00,Windsor Gardens,2,7,0,13,14251
Fall 2024,CR-Franklin,Franklin/Foxboro Line,714,1,day_type_01,weekday,2024/01/01 16:58:00+00,Readville,11,6,1,90,14252
Fall 2024,CR-Franklin,Franklin/Foxboro Line,726,1,day_type_01,weekday,2024/01/01 22:24:00+00,Windsor Gardens,5,5,3,27,14253
Fall 2024,CR-Franklin,Franklin/Foxboro Line,732,1,day_type_01,weekday,2024/01/02 03:21:00+00,Talbot Avenue,15,1,2,17,14254
Fall 2024,CR-Franklin,Franklin/Foxboro Line,740,1,day_type_01,weekday,2024/01/01 11:16:00+00,Norwood Depot,4,13,0,46,14255
Fall 2024,CR-Franklin,Franklin/Foxboro Line,748,1,day_type_01,weekday,2024/01/01 17:48:00+00,Norwood Central,3,5,0,18,14256
Fall 2024,CR-Franklin,Franklin/Foxboro Line,729,0,day_type_01,weekday,2024/01/02 00:06:00+00,Islington,9,1,9,278,14257
Fall 2024,CR-Franklin,Franklin/Foxboro Line,714,1,day_type_01,weekday,2024/01/01 17:09:00+00,Ruggles,12,4,18,76,14258
Fall 2024,CR-Franklin,Franklin/Foxboro Line,726,1,day_type_01,weekday,2024/01/01 22:28:00+00,Norwood Central,6,14,2,39,14259
Fall 2024,CR-Franklin,Franklin/Foxboro Line,732,1,day_type_01,weekday,2024/01/02 03:24:00+00,Four Corners/Geneva,16,2,1,18,14260
Fall 2024,CR-Franklin,Franklin/Foxboro Line,740,1,day_type_01,weekday,2024/01/01 11:19:00+00,Islington,5,3,0,49,14261
Fall 2024,CR-Franklin,Franklin/Foxboro Line,714,1,day_type_01,weekday,2024/01/01 17:13:00+00,Back Bay,13,1,14,63,14262
Fall 2024,CR-Franklin,Franklin/Foxboro Line,732,1,day_type_01,weekday,2024/01/02 03:27:00+00,Uphams Corner,17,0,2,16,14263
Fall 2024,CR-Franklin,Franklin/Foxboro Line,726,1,day_type_01,weekday,2024/01/01 22:30:00+00,Norwood Depot,7,11,1,49,14264
Fall 2024,CR-Franklin,Franklin/Foxboro Line,748,1,day_type_01,weekday,2024/01/01 17:50:00+00,Norwood Depot,4,7,0,25,14265
Fall 2024,CR-Franklin,Franklin/Foxboro Line,729,0,day_type_01,weekday,2024/01/02 00:09:00+00,Norwood Depot,10,0,35,243,14266
Fall 2024,CR-Franklin,Franklin/Foxboro Line,740,1,day_type_01,weekday,2024/01/01 11:22:00+00,Dedham Corp Center,6,13,2,60,14267
Fall 2024,CR-Franklin,Franklin/Foxboro Line,714,1,day_type_01,weekday,2024/01/01 17:19:00+00,South Station,14,0,65,-2,14268
Fall 2024,CR-Franklin,Franklin/Foxboro Line,732,1,day_type_01,weekday,2024/01/02 03:29:00+00,Newmarket,18,0,1,15,14269
Fall 2024,CR-Franklin,Franklin/Foxboro Line,726,1,day_type_01,weekday,2024/01/01 22:34:00+00,Islington,8,0,0,49,14270
Fall 2024,CR-Franklin,Franklin/Foxboro Line,748,1,day_type_01,weekday,2024/01/01 17:53:00+00,Islington,5,0,0,25,14271
Fall 2024,CR-Franklin,Franklin/Foxboro Line,729,0,day_type_01,weekday,2024/01/02 00:13:00+00,Norwood Central,11,3,49,197,14272
Fall 2024,CR-Franklin,Franklin/Foxboro Line,740,1,day_type_01,weekday,2024/01/01 11:25:00+00,Endicott,7,7,0,67,14273
Fall 2024,CR-Franklin,Franklin/Foxboro Line,717,0,day_type_01,weekday,2024/01/01 18:28:00+00,South Station,1,62,0,62,14274
Fall 2024,CR-Franklin,Franklin/Foxboro Line,732,1,day_type_01,weekday,2024/01/02 03:40:00+00,South Station,19,0,15,0,14275
Fall 2024,CR-Franklin,Franklin/Foxboro Line,726,1,day_type_01,weekday,2024/01/01 22:36:00+00,Dedham Corp Center,9,21,3,67,14276
Fall 2024,CR-Franklin,Franklin/Foxboro Line,748,1,day_type_01,weekday,2024/01/01 17:56:00+00,Dedham Corp Center,6,7,1,31,14277
Fall 2024,CR-Franklin,Franklin/Foxboro Line,729,0,day_type_01,weekday,2024/01/02 00:17:00+00,Windsor Gardens,12,0,30,167,14278
Fall 2024,CR-Franklin,Franklin/Foxboro Line,740,1,day_type_01,weekday,2024/01/01 11:30:00+00,Readville,8,20,0,87,14279
Fall 2024,CR-Franklin,Franklin/Foxboro Line,717,0,day_type_01,weekday,2024/01/01 18:33:00+00,Back Bay,2,34,2,94,14280
Fall 2024,CR-Franklin,Franklin/Foxboro Line,733,0,day_type_01,weekday,2024/01/02 03:10:00+00,South Station,1,25,0,25,14281
Fall 2024,CR-Franklin,Franklin/Foxboro Line,726,1,day_type_01,weekday,2024/01/01 22:39:00+00,Endicott,10,4,1,70,14282
Fall 2024,CR-Franklin,Franklin/Foxboro Line,748,1,day_type_01,weekday,2024/01/01 17:59:00+00,Endicott,7,5,2,34,14283
Fall 2024,CR-Franklin,Franklin/Foxboro Line,729,0,day_type_01,weekday,2024/01/02 00:21:00+00,Walpole,13,0,46,121,14284
Fall 2024,CR-Franklin,Franklin/Foxboro Line,740,1,day_type_01,weekday,2024/01/01 11:33:00+00,Fairmount,9,42,2,127,14285
Fall 2024,CR-Franklin,Franklin/Foxboro Line,717,0,day_type_01,weekday,2024/01/01 18:36:00+00,Ruggles,3,30,3,121,14286
Fall 2024,CR-Franklin,Franklin/Foxboro Line,733,0,day_type_01,weekday,2024/01/02 03:15:00+00,Back Bay,2,24,1,48,14287
Fall 2024,CR-Franklin,Franklin/Foxboro Line,726,1,day_type_01,weekday,2024/01/01 22:43:00+00,Readville,11,3,8,65,14288
Fall 2024,CR-Franklin,Franklin/Foxboro Line,748,1,day_type_01,weekday,2024/01/01 18:03:00+00,Readville,8,15,1,48,14289
Fall 2024,CR-Franklin,Franklin/Foxboro Line,729,0,day_type_01,weekday,2024/01/02 00:28:00+00,Norfolk,14,0,13,108,14290
Fall 2024,CR-Franklin,Franklin/Foxboro Line,740,1,day_type_01,weekday,2024/01/01 11:36:00+00,Blue Hill Avenue,10,36,0,163,14291
Fall 2024,CR-Franklin,Franklin/Foxboro Line,726,1,day_type_01,weekday,2024/01/01 22:56:00+00,Ruggles,12,12,20,57,14292
Fall 2024,CR-Franklin,Franklin/Foxboro Line,748,1,day_type_01,weekday,2024/01/01 18:14:00+00,Ruggles,9,3,14,37,14293
Fall 2024,CR-Franklin,Franklin/Foxboro Line,717,0,day_type_01,weekday,2024/01/01 18:45:00+00,Readville,4,2,11,112,14294
Fall 2024,CR-Franklin,Franklin/Foxboro Line,726,1,day_type_01,weekday,2024/01/01 23:00:00+00,Back Bay,13,55,21,91,14295
Fall 2024,CR-Franklin,Franklin/Foxboro Line,733,0,day_type_01,weekday,2024/01/02 03:18:00+00,Ruggles,3,17,1,64,14296
Fall 2024,CR-Franklin,Franklin/Foxboro Line,729,0,day_type_01,weekday,2024/01/02 00:35:00+00,Franklin,15,0,35,73,14297
Fall 2024,CR-Franklin,Franklin/Foxboro Line,740,1,day_type_01,weekday,2024/01/01 11:38:00+00,Morton Street,11,32,1,194,14298
Fall 2024,CR-Franklin,Franklin/Foxboro Line,717,0,day_type_01,weekday,2024/01/01 18:49:00+00,Endicott,5,0,9,103,14299
Fall 2024,CR-Franklin,Franklin/Foxboro Line,748,1,day_type_01,weekday,2024/01/01 18:18:00+00,Back Bay,10,5,16,26,14300
Fall 2024,CR-Franklin,Franklin/Foxboro Line,726,1,day_type_01,weekday,2024/01/01 23:06:00+00,South Station,14,0,92,-1,14301
Fall 2024,CR-Franklin,Franklin/Foxboro Line,733,0,day_type_01,weekday,2024/01/02 03:27:00+00,Readville,4,1,9,56,14302
Fall 2024,CR-Franklin,Franklin/Foxboro Line,729,0,day_type_01,weekday,2024/01/02 00:45:00+00,Forge Park/495,16,0,73,0,14303
Fall 2024,CR-Franklin,Franklin/Foxboro Line,740,1,day_type_01,weekday,2024/01/01 11:41:00+00,Talbot Avenue,12,29,0,223,14304
Fall 2024,CR-Franklin,Franklin/Foxboro Line,717,0,day_type_01,weekday,2024/01/01 18:51:00+00,Dedham Corp Center,6,1,7,97,14305
Fall 2024,CR-Franklin,Franklin/Foxboro Line,748,1,day_type_01,weekday,2024/01/01 18:24:00+00,South Station,11,0,26,0,14306
Fall 2024,CR-Franklin,Franklin/Foxboro Line,727,0,day_type_01,weekday,2024/01/01 22:50:00+00,South Station,1,309,0,309,14307
Fall 2024,CR-Franklin,Franklin/Foxboro Line,733,0,day_type_01,weekday,2024/01/02 03:31:00+00,Endicott,5,2,6,52,14308
Fall 2024,CR-Franklin,Franklin/Foxboro Line,730,1,day_type_01,weekday,2024/01/02 01:00:00+00,Forge Park/495,1,2,0,2,14309
Fall 2024,CR-Franklin,Franklin/Foxboro Line,740,1,day_type_01,weekday,2024/01/01 11:44:00+00,Four Corners/Geneva,13,27,2,248,14310
Fall 2024,CR-Franklin,Franklin/Foxboro Line,717,0,day_type_01,weekday,2024/01/01 18:54:00+00,Islington,7,0,6,91,14311
Fall 2024,CR-Franklin,Franklin/Foxboro Line,749,0,day_type_01,weekday,2024/01/01 17:28:00+00,South Station,1,15,0,15,14312
Fall 2024,CR-Franklin,Franklin/Foxboro Line,727,0,day_type_01,weekday,2024/01/01 22:55:00+00,Back Bay,2,49,6,352,14313
Fall 2024,CR-Franklin,Franklin/Foxboro Line,733,0,day_type_01,weekday,2024/01/02 03:33:00+00,Dedham Corp Center,6,9,0,61,14314
Fall 2024,CR-Franklin,Franklin/Foxboro Line,730,1,day_type_01,weekday,2024/01/02 01:07:00+00,Franklin,2,3,0,5,14315
Fall 2024,CR-Franklin,Franklin/Foxboro Line,740,1,day_type_01,weekday,2024/01/01 11:47:00+00,Uphams Corner,14,16,6,258,14316
Fall 2024,CR-Franklin,Franklin/Foxboro Line,717,0,day_type_01,weekday,2024/01/01 18:57:00+00,Norwood Depot,8,0,10,81,14317
Fall 2024,CR-Franklin,Franklin/Foxboro Line,749,0,day_type_01,weekday,2024/01/01 17:33:00+00,Back Bay,2,14,3,26,14318
Fall 2024,CR-Franklin,Franklin/Foxboro Line,727,0,day_type_01,weekday,2024/01/01 22:59:00+00,Ruggles,3,71,12,411,14319
Fall 2024,CR-Franklin,Franklin/Foxboro Line,733,0,day_type_01,weekday,2024/01/02 03:36:00+00,Islington,7,0,3,58,14320
Fall 2024,CR-Franklin,Franklin/Foxboro Line,730,1,day_type_01,weekday,2024/01/02 01:14:00+00,Norfolk,3,0,0,5,14321
Fall 2024,CR-Franklin,Franklin/Foxboro Line,740,1,day_type_01,weekday,2024/01/01 11:49:00+00,Newmarket,15,3,13,248,14322
Fall 2024,CR-Franklin,Franklin/Foxboro Line,717,0,day_type_01,weekday,2024/01/01 18:59:00+00,Norwood Central,9,0,23,58,14323
Fall 2024,CR-Franklin,Franklin/Foxboro Line,749,0,day_type_01,weekday,2024/01/01 17:36:00+00,Ruggles,3,9,3,32,14324
Fall 2024,CR-Franklin,Franklin/Foxboro Line,727,0,day_type_01,weekday,2024/01/01 23:04:00+00,Forest Hills,4,51,56,406,14325
Fall 2024,CR-Franklin,Franklin/Foxboro Line,733,0,day_type_01,weekday,2024/01/02 03:39:00+00,Norwood Depot,8,8,0,66,14326
Fall 2024,CR-Franklin,Franklin/Foxboro Line,730,1,day_type_01,weekday,2024/01/02 01:21:00+00,Walpole,4,0,0,5,14327
Fall 2024,CR-Franklin,Franklin/Foxboro Line,740,1,day_type_01,weekday,2024/01/01 12:00:00+00,South Station,16,0,248,0,14328
Fall 2024,CR-Franklin,Franklin/Foxboro Line,749,0,day_type_01,weekday,2024/01/01 17:45:00+00,Readville,4,0,7,25,14329
Fall 2024,CR-Franklin,Franklin/Foxboro Line,717,0,day_type_01,weekday,2024/01/01 19:02:00+00,Windsor Gardens,10,0,3,55,14330
Fall 2024,CR-Franklin,Franklin/Foxboro Line,733,0,day_type_01,weekday,2024/01/02 03:41:00+00,Norwood Central,9,0,15,51,14331
Fall 2024,CR-Franklin,Franklin/Foxboro Line,727,0,day_type_01,weekday,2024/01/01 23:07:00+00,Hyde Park,5,8,17,397,14332
Fall 2024,CR-Franklin,Franklin/Foxboro Line,730,1,day_type_01,weekday,2024/01/02 01:24:00+00,Windsor Gardens,5,2,0,7,14333
Fall 2024,CR-Franklin,Franklin/Foxboro Line,741,0,day_type_01,weekday,2024/01/01 10:47:00+00,South Station,1,8,0,8,14334
Fall 2024,CR-Franklin,Franklin/Foxboro Line,717,0,day_type_01,weekday,2024/01/01 19:07:00+00,Walpole,11,0,12,43,14335
Fall 2024,CR-Franklin,Franklin/Foxboro Line,733,0,day_type_01,weekday,2024/01/02 03:44:00+00,Windsor Gardens,10,0,8,43,14336
Fall 2024,CR-Franklin,Franklin/Foxboro Line,727,0,day_type_01,weekday,2024/01/01 23:11:00+00,Readville,6,10,15,392,14337
Fall 2024,CR-Franklin,Franklin/Foxboro Line,749,0,day_type_01,weekday,2024/01/01 17:49:00+00,Endicott,5,0,5,20,14338
Fall 2024,CR-Franklin,Franklin/Foxboro Line,730,1,day_type_01,weekday,2024/01/02 01:28:00+00,Norwood Central,6,1,0,8,14339
Fall 2024,CR-Franklin,Franklin/Foxboro Line,741,0,day_type_01,weekday,2024/01/01 10:55:00+00,Newmarket,2,2,0,10,14340
Fall 2024,CR-Franklin,Franklin/Foxboro Line,717,0,day_type_01,weekday,2024/01/01 19:14:00+00,Norfolk,12,0,13,30,14341
Fall 2024,CR-Franklin,Franklin/Foxboro Line,733,0,day_type_01,weekday,2024/01/02 03:49:00+00,Walpole,11,0,11,32,14342
Fall 2024,CR-Franklin,Franklin/Foxboro Line,727,0,day_type_01,weekday,2024/01/01 23:15:00+00,Endicott,7,0,17,375,14343
Fall 2024,CR-Franklin,Franklin/Foxboro Line,749,0,day_type_01,weekday,2024/01/01 17:51:00+00,Dedham Corp Center,6,0,4,16,14344
Fall 2024,CR-Franklin,Franklin/Foxboro Line,730,1,day_type_01,weekday,2024/01/02 01:30:00+00,Norwood Depot,7,3,0,11,14345
Fall 2024,CR-Franklin,Franklin/Foxboro Line,741,0,day_type_01,weekday,2024/01/01 10:57:00+00,Uphams Corner,3,5,0,15,14346
Fall 2024,CR-Franklin,Franklin/Foxboro Line,717,0,day_type_01,weekday,2024/01/01 19:21:00+00,Franklin,13,0,16,14,14347
Fall 2024,CR-Franklin,Franklin/Foxboro Line,733,0,day_type_01,weekday,2024/01/02 03:56:00+00,Norfolk,12,0,11,21,14348
Fall 2024,CR-Franklin,Franklin/Foxboro Line,727,0,day_type_01,weekday,2024/01/01 23:18:00+00,Dedham Corp Center,8,1,32,344,14349
Fall 2024,CR-Franklin,Franklin/Foxboro Line,749,0,day_type_01,weekday,2024/01/01 17:54:00+00,Islington,7,0,1,15,14350
Fall 2024,CR-Franklin,Franklin/Foxboro Line,730,1,day_type_01,weekday,2024/01/02 01:33:00+00,Islington,8,1,0,12,14351
Fall 2024,CR-Franklin,Franklin/Foxboro Line,741,0,day_type_01,weekday,2024/01/01 11:00:00+00,Four Corners/Geneva,4,2,0,17,14352
Fall 2024,CR-Franklin,Franklin/Foxboro Line,717,0,day_type_01,weekday,2024/01/01 19:31:00+00,Forge Park/495,14,0,14,0,14353
Fall 2024,CR-Franklin,Franklin/Foxboro Line,733,0,day_type_01,weekday,2024/01/02 04:03:00+00,Franklin,13,0,14,7,14354
Fall 2024,CR-Franklin,Franklin/Foxboro Line,727,0,day_type_01,weekday,2024/01/01 23:21:00+00,Islington,9,1,8,337,14355
Fall 2024,CR-Franklin,Franklin/Foxboro Line,749,0,day_type_01,weekday,2024/01/01 17:57:00+00,Norwood Depot,8,0,4,11,14356
Fall 2024,CR-Franklin,Franklin/Foxboro Line,730,1,day_type_01,weekday,2024/01/02 01:36:00+00,Dedham Corp Center,9,2,0,14,14357
Fall 2024,CR-Franklin,Franklin/Foxboro Line,741,0,day_type_01,weekday,2024/01/01 11:03:00+00,Talbot Avenue,5,1,1,17,14358
Fall 2024,CR-Franklin,Franklin/Foxboro Line,718,1,day_type_01,weekday,2024/01/01 18:13:00+00,Forge Park/495,1,9,0,9,14359
Fall 2024,CR-Franklin,Franklin/Foxboro Line,733,0,day_type_01,weekday,2024/01/02 04:13:00+00,Forge Park/495,14,0,7,0,14360
Fall 2024,CR-Franklin,Franklin/Foxboro Line,727,0,day_type_01,weekday,2024/01/01 23:24:00+00,Norwood Depot,10,2,26,313,14361
Fall 2024,CR-Franklin,Franklin/Foxboro Line,749,0,day_type_01,weekday,2024/01/01 17:59:00+00,Norwood Central,9,0,7,4,14362
Fall 2024,CR-Franklin,Franklin/Foxboro Line,730,1,day_type_01,weekday,2024/01/02 01:39:00+00,Endicott,10,0,0,14,14363
Fall 2024,CR-Franklin,Franklin/Foxboro Line,741,0,day_type_01,weekday,2024/01/01 11:06:00+00,Morton Street,6,4,1,20,14364
Fall 2024,CR-Franklin,Franklin/Foxboro Line,734,1,day_type_01,weekday,2024/01/02 04:28:00+00,Forge Park/495,1,0,0,0,14365
Fall 2024,CR-Franklin,Franklin/Foxboro Line,718,1,day_type_01,weekday,2024/01/01 18:20:00+00,Franklin,2,9,0,18,14366
Fall 2024,CR-Franklin,Franklin/Foxboro Line,730,1,day_type_01,weekday,2024/01/02 01:43:00+00,Readville,11,10,0,24,14367
Fall 2024,CR-Franklin,Franklin/Foxboro Line,727,0,day_type_01,weekday,2024/01/01 23:28:00+00,Norwood Central,11,0,58,255,14368
Fall 2024,CR-Franklin,Franklin/Foxboro Line,741,0,day_type_01,weekday,2024/01/01 11:08:00+00,Blue Hill Avenue,7,3,1,22,14369
Fall 2024,CR-Franklin,Franklin/Foxboro Line,749,0,day_type_01,weekday,2024/01/01 18:02:00+00,Windsor Gardens,10,0,2,2,14370
Fall 2024,CR-Franklin,Franklin/Foxboro Line,734,1,day_type_01,weekday,2024/01/02 04:35:00+00,Franklin,2,0,0,0,14371
Fall 2024,CR-Franklin,Franklin/Foxboro Line,730,1,day_type_01,weekday,2024/01/02 01:54:00+00,Ruggles,12,3,14,13,14372
Fall 2024,CR-Franklin,Franklin/Foxboro Line,741,0,day_type_01,weekday,2024/01/01 11:11:00+00,Fairmount,8,0,3,19,14373
Fall 2024,CR-Franklin,Franklin/Foxboro Line,749,0,day_type_01,weekday,2024/01/01 18:19:00+00,Foxboro,11,1,3,0,14374
Fall 2024,CR-Franklin,Franklin/Foxboro Line,727,0,day_type_01,weekday,2024/01/01 23:32:00+00,Windsor Gardens,12,0,7,248,14375
Fall 2024,CR-Franklin,Franklin/Foxboro Line,718,1,day_type_01,weekday,2024/01/01 18:27:00+00,Norfolk,3,4,0,22,14376
Fall 2024,CR-Franklin,Franklin/Foxboro Line,734,1,day_type_01,weekday,2024/01/02 04:42:00+00,Norfolk,3,0,0,0,14377
Fall 2024,CR-Franklin,Franklin/Foxboro Line,730,1,day_type_01,weekday,2024/01/02 01:58:00+00,Back Bay,13,2,3,12,14378
Fall 2024,CR-Franklin,Franklin/Foxboro Line,741,0,day_type_01,weekday,2024/01/01 11:17:00+00,Readville,9,2,8,13,14379
Fall 2024,CR-Franklin,Franklin/Foxboro Line,750,1,day_type_01,weekday,2024/01/01 19:09:00+00,Foxboro,1,0,0,0,14380
Fall 2024,CR-Franklin,Franklin/Foxboro Line,727,0,day_type_01,weekday,2024/01/01 23:36:00+00,Walpole,13,0,58,190,14381
Fall 2024,CR-Franklin,Franklin/Foxboro Line,718,1,day_type_01,weekday,2024/01/01 18:34:00+00,Walpole,4,6,0,28,14382
Fall 2024,CR-Franklin,Franklin/Foxboro Line,734,1,day_type_01,weekday,2024/01/02 04:49:00+00,Walpole,4,0,0,0,14383
Fall 2024,CR-Franklin,Franklin/Foxboro Line,730,1,day_type_01,weekday,2024/01/02 02:04:00+00,South Station,14,0,14,-2,14384
Fall 2024,CR-Franklin,Franklin/Foxboro Line,741,0,day_type_01,weekday,2024/01/01 11:21:00+00,Endicott,10,0,0,13,14385
Fall 2024,CR-Franklin,Franklin/Foxboro Line,750,1,day_type_01,weekday,2024/01/01 19:22:00+00,Windsor Gardens,2,0,0,0,14386
Fall 2024,CR-Franklin,Franklin/Foxboro Line,727,0,day_type_01,weekday,2024/01/01 23:43:00+00,Norfolk,14,0,78,112,14387
Fall 2024,CR-Franklin,Franklin/Foxboro Line,718,1,day_type_01,weekday,2024/01/01 18:37:00+00,Windsor Gardens,5,2,0,30,14388
Fall 2024,CR-Franklin,Franklin/Foxboro Line,734,1,day_type_01,weekday,2024/01/02 04:52:00+00,Windsor Gardens,5,0,0,0,14389
Fall 2024,CR-Franklin,Franklin/Foxboro Line,731,0,day_type_01,weekday,2024/01/02 01:10:00+00,South Station,1,74,0,74,14390
Fall 2024,CR-Franklin,Franklin/Foxboro Line,750,1,day_type_01,weekday,2024/01/01 19:26:00+00,Norwood Central,3,0,0,0,14391
Fall 2024,CR-Franklin,Franklin/Foxboro Line,727,0,day_type_01,weekday,2024/01/01 23:50:00+00,Franklin,15,0,50,62,14392
Fall 2024,CR-Franklin,Franklin/Foxboro Line,718,1,day_type_01,weekday,2024/01/01 18:41:00+00,Norwood Central,6,5,0,35,14393
Fall 2024,CR-Franklin,Franklin/Foxboro Line,734,1,day_type_01,weekday,2024/01/02 04:55:00+00,Norwood Central,6,0,0,0,14394
Fall 2024,CR-Franklin,Franklin/Foxboro Line,731,0,day_type_01,weekday,2024/01/02 01:15:00+00,Back Bay,2,39,0,113,14395
Fall 2024,CR-Franklin,Franklin/Foxboro Line,750,1,day_type_01,weekday,2024/01/01 19:28:00+00,Norwood Depot,4,0,0,0,14396
Fall 2024,CR-Franklin,Franklin/Foxboro Line,727,0,day_type_01,weekday,2024/01/02 00:00:00+00,Forge Park/495,16,0,62,0,14397
Fall 2024,CR-Franklin,Franklin/Foxboro Line,718,1,day_type_01,weekday,2024/01/01 18:43:00+00,Norwood Depot,7,4,0,39,14398
Fall 2024,CR-Franklin,Franklin/Foxboro Line,731,0,day_type_01,weekday,2024/01/02 01:18:00+00,Ruggles,3,26,4,135,14399
